id,especie,ultima_modificacion,altura,circ_tronco_cm,diametro_tronco,long,lat,seccion,nombre_seccion,area_seccion,inclinacion_peligrosa,circ_tronco_cm_cat
12993,Morera,15/02/2011 12:07,Alto (> 8 mts),150,Grande,-68.8445753601,-32.8648422374,4,Cuarta Oeste,1173332.70145,0,medio
23172,Paraiso,19/01/2011 10:28,Alto (> 8 mts),88,Grande,-68.8479598164,-32.9019972889,2,Barrio Civico,2366816.36021,0,medio
26052,Fresno europeo,08/11/2011 16:16,Medio (4 - 8 mts),110,Grande,-68.8318456669,-32.8876439454,3,Parque O'Higgins,1531146.02653,0,medio
14362,Morera,01/12/2011 13:19,Bajo (2 - 4 mts),55,Mediano,-68.8779380882,-32.865796236,8,Aeroparque,2203364.73622,0,bajo
19717,Pltano,11/07/2011 10:53,Alto (> 8 mts),74,Grande,-68.8351491169,-32.8705061814,4,Cuarta Oeste,1173332.70145,0,bajo
30919,Fresno europeo,14/02/2011 09:35,Medio (4 - 8 mts),106,Grande,-68.8559878792,-32.864349851,6,Residencial Norte,2694682.37982,0,medio
27861,Pltano,07/11/2011 08:38,Alto (> 8 mts),190,Grande,-68.8346375787,-32.8930958449,3,Parque O'Higgins,1531146.02653,1,alto
1434,Acer,22/11/2011 14:23,Bajo (2 - 4 mts),38,Mediano,-68.8709963589,-32.878187009,7,Residencial Parque,1786336.08966,0,bajo
18329,Fresno europeo,02/08/2011 10:25,Bajo (2 - 4 mts),35,Mediano,-68.8379909297,-32.867530903,4,Cuarta Oeste,1173332.70145,0,bajo
914,Morera,29/02/2012 09:51,Bajo (2 - 4 mts),20,Chico,-68.852195758,-32.8719749181,6,Residencial Norte,2694682.37982,1,bajo
15445,Paraiso,18/11/2011 12:05,Medio (4 - 8 mts),60,Mediano,-68.8596898591,-32.8712681972,6,Residencial Norte,2694682.37982,0,bajo
22091,Fresno europeo,10/06/2011 11:01,Alto (> 8 mts),144,Grande,-68.8546448562,-32.8979461902,5,Residencial Sur,2423808.92355,1,medio
28275,Pltano,28/02/2011 15:37,Alto (> 8 mts),182,Grande,-68.8491835036,-32.8925504306,2,Barrio Civico,2366816.36021,0,medio
30791,Fresno europeo,14/02/2011 12:18,Medio (4 - 8 mts),56,Mediano,-68.8559378004,-32.8649517553,6,Residencial Norte,2694682.37982,0,bajo
11312,Tilo,19/01/2011 15:42,Medio (4 - 8 mts),68,Grande,-68.8472349225,-32.9015356527,2,Barrio Civico,2366816.36021,0,bajo
46780,Paraiso,07/09/2011 11:26,Alto (> 8 mts),213,Grande,-68.8327027475,-32.8727574039,4,Cuarta Este Área Fundacional,1822015.85685,0,alto
10842,Morera,17/03/2011 12:47,Alto (> 8 mts),178,Grande,-68.8539174228,-32.8786192203,6,Residencial Norte,2694682.37982,0,medio
2266,Morera,27/10/2011 09:46,Alto (> 8 mts),155,Grande,-68.8371972814,-32.8914905442,3,Parque O'Higgins,1531146.02653,0,medio
25834,Morera,03/02/2011 18:42,Alto (> 8 mts),220,Grande,-68.8395176076,-32.9020792516,2,Barrio Civico,2366816.36021,0,alto
30015,Pltano,29/04/2011 11:15,Alto (> 8 mts),134,Grande,-68.8409423371,-32.886931128,3,Parque O'Higgins,1531146.02653,0,medio
16865,Morera,05/08/2011 10:57,Bajo (2 - 4 mts),35,Mediano,-68.8383272619,-32.8650008424,4,Cuarta Oeste,1173332.70145,0,bajo
22321,Fresno europeo,09/06/2011 09:18,Bajo (2 - 4 mts),22,Mediano,-68.8569490947,-32.8980370329,5,Residencial Sur,2423808.92355,0,bajo
39901,Morera,02/05/2011 11:54,Medio (4 - 8 mts),180,Grande,-68.8433654088,-32.8744966136,1,Parque Central,1655357.93265,0,medio
35996,Fresno europeo,21/03/2011 11:43,Medio (4 - 8 mts),40,Mediano,-68.8557490908,-32.8750920911,6,Residencial Norte,2694682.37982,0,bajo
14177,Acacia SP,30/11/2011 10:01,Alto (> 8 mts),100,Grande,-68.8765615732,-32.8665117693,8,Aeroparque,2203364.73622,1,medio
1510,Morera,24/11/2011 07:27,Medio (4 - 8 mts),60,Mediano,-68.8717948007,-32.8758278871,7,Residencial Parque,1786336.08966,0,bajo
45921,Fresno americano,25/08/2011 11:44,Medio (4 - 8 mts),136,Grande,-68.820262932,-32.8692557328,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
7820,Morera,10/05/2011 13:17,Medio (4 - 8 mts),100,Grande,-68.8588087663,-32.885432045500004,5,Residencial Sur,2423808.92355,1,medio
10677,Palo borracho,23/03/2011 13:11,Muy bajo (1 - 2 mts),16,Chico,-68.8506275397,-32.875605929,6,Residencial Norte,2694682.37982,0,bajo
25864,Caducifolio,07/02/2011 15:50,Alto (> 8 mts),118,Grande,-68.8382570076,-32.90229725,2,Barrio Civico,2366816.36021,0,medio
39039,Paraiso,23/12/2010 14:10,Alto (> 8 mts),240,Grande,-68.854091425,-32.8711586161,6,Residencial Norte,2694682.37982,0,alto
8866,Morera,12/05/2010 10:42,Medio (4 - 8 mts),88,Grande,-68.8517511463,-32.8668582776,6,Residencial Norte,2694682.37982,0,medio
22286,Morera,09/06/2011 12:21,Alto (> 8 mts),168,Grande,-68.8571033076,-32.8969961785,5,Residencial Sur,2423808.92355,0,medio
43852,Fresno europeo,07/10/2011 09:19,Bajo (2 - 4 mts),36,Mediano,-68.8298349977,-32.8840264107,3,Parque O'Higgins,1531146.02653,0,bajo
14248,Paraiso sombrilla,30/11/2011 14:26,Bajo (2 - 4 mts),55,Mediano,-68.8776526577,-32.8670593389,8,Aeroparque,2203364.73622,0,bajo
39239,Morera,29/12/2010 09:46,Alto (> 8 mts),220,Grande,-68.8545707639,-32.8715499019,6,Residencial Norte,2694682.37982,0,alto
19469,Morera,20/07/2011 14:34,Alto (> 8 mts),166,Grande,-68.8394364123,-32.8707476391,4,Cuarta Oeste,1173332.70145,0,medio
9535,Morera,07/02/2011 08:37,Medio (4 - 8 mts),80,Grande,-68.8535325849,-32.8642005463,6,Residencial Norte,2694682.37982,0,medio
3314,Morera,26/09/2011 09:02,Alto (> 8 mts),92,Grande,-68.8288515678,-32.875498455,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
1631,Paraiso,23/11/2011 10:11,Medio (4 - 8 mts),90,Grande,-68.8712251952,-32.8780425798,7,Residencial Parque,1786336.08966,0,medio
1333,Fresno europeo,29/11/2011 11:58,Muy bajo (1 - 2 mts),22,Mediano,-68.8780457916,-32.8656366155,8,Aeroparque,2203364.73622,0,bajo
6906,Fresno europeo,27/05/2011 10:34,Muy bajo (1 - 2 mts),12,Chico,-68.8617940757,-32.8948139361,5,Residencial Sur,2423808.92355,0,bajo
33434,Fresno europeo,16/06/2011 09:28,Alto (> 8 mts),150,Grande,-68.8560715935,-32.8894420973,5,Residencial Sur,2423808.92355,0,medio
15210,Paraiso,16/11/2011 13:00,Bajo (2 - 4 mts),15,Chico,-68.8599402188,-32.8695585013,6,Residencial Norte,2694682.37982,0,bajo
24147,Morera,25/01/2011 11:48,Alto (> 8 mts),110,Grande,-68.8459977333,-32.9020262394,2,Barrio Civico,2366816.36021,0,medio
20863,Fresno europeo,26/05/2011 11:58,Bajo (2 - 4 mts),55,Mediano,-68.8594667617,-32.8957043283,5,Residencial Sur,2423808.92355,0,bajo
19871,Paraiso,29/06/2011 13:42,Alto (> 8 mts),150,Grande,-68.8342753925,-32.8629354341,4,Cuarta Oeste,1173332.70145,0,medio
18365,Pltano,01/08/2011 10:29,Alto (> 8 mts),170,Grande,-68.8368700884,-32.8677383068,4,Cuarta Oeste,1173332.70145,1,medio
10260,Morera,09/12/2010 12:52,Bajo (2 - 4 mts),45,Mediano,-68.8489799802,-32.8707248292,6,Residencial Norte,2694682.37982,0,bajo
12830,Fresno europeo,21/01/2011 09:31,Bajo (2 - 4 mts),70,Grande,-68.8475168426,-32.8636373925,4,Cuarta Oeste,1173332.70145,0,bajo
13928,Jacarand,30/11/2011 11:57,Alto (> 8 mts),100,Grande,-68.8755121474,-32.8655835304,8,Aeroparque,2203364.73622,0,medio
44298,Olmo bola,20/10/2011 16:33,Alto (> 8 mts),120,Grande,-68.835815557,-32.8809417158,1,Parque Central,1655357.93265,0,medio
36127,Morera,04/04/2011 10:00,Bajo (2 - 4 mts),15,Chico,-68.8527225615,-32.8777347691,6,Residencial Norte,2694682.37982,0,bajo
1035,Aguaribay,14/12/2011 10:48,Bajo (2 - 4 mts),60,Mediano,-68.8823263346,-32.8649634794,8,Aeroparque,2203364.73622,0,bajo
6374,Fresno europeo,06/06/2011 11:11,Medio (4 - 8 mts),30,Mediano,-68.8589340763,-32.8880797492,5,Residencial Sur,2423808.92355,0,bajo
22505,Morera,27/06/2011 14:21,Alto (> 8 mts),140,Grande,-68.8586651879,-32.9004002412,5,Residencial Sur,2423808.92355,0,medio
12784,Paraiso sombrilla,21/01/2011 09:42,Bajo (2 - 4 mts),34,Mediano,-68.847603036,-32.8635360018,4,Cuarta Oeste,1173332.70145,0,bajo
20681,Fresno europeo,01/06/2011 10:38,Medio (4 - 8 mts),90,Grande,-68.8609848188,-32.8973180681,5,Residencial Sur,2423808.92355,0,medio
26868,Fresno americano,31/10/2011 14:53,Medio (4 - 8 mts),140,Grande,-68.8373049986,-32.8859640787,3,Parque O'Higgins,1531146.02653,0,medio
12558,Olmo comun,11/01/2011 09:59,Bajo (2 - 4 mts),68,Grande,-68.8447477877,-32.8633118093,4,Cuarta Oeste,1173332.70145,0,bajo
32458,Morera,24/05/2011 13:46,Alto (> 8 mts),140,Grande,-68.85142994,-32.8885341658,5,Residencial Sur,2423808.92355,0,medio
38335,Morera,10/11/2010 09:50,Alto (> 8 mts),85,Grande,-68.8536398672,-32.8690611852,6,Residencial Norte,2694682.37982,0,medio
10324,Paraiso,29/11/2010 12:12,Bajo (2 - 4 mts),30,Mediano,-68.8572401142,-32.8725070721,6,Residencial Norte,2694682.37982,0,bajo
37516,Fresno europeo,15/11/2010 10:50,Alto (> 8 mts),65,Grande,-68.8563791442,-32.8700445049,6,Residencial Norte,2694682.37982,0,bajo
8775,Morera,31/01/2011 11:27,Bajo (2 - 4 mts),10,Chico,-68.8505792542,-32.868762785,6,Residencial Norte,2694682.37982,0,bajo
24366,Acer,26/01/2011 09:42,Alto (> 8 mts),60,Mediano,-68.8452287679,-32.9024116009,2,Barrio Civico,2366816.36021,0,bajo
32126,Morera,09/05/2011 13:46,Alto (> 8 mts),180,Grande,-68.8608587207,-32.8865605324,5,Residencial Sur,2423808.92355,0,medio
19347,Morera,19/07/2011 10:01,Alto (> 8 mts),80,Grande,-68.8369317043,-32.8713179334,4,Cuarta Oeste,1173332.70145,0,medio
2909,Morera,20/09/2011 09:28,Medio (4 - 8 mts),140,Grande,-68.8219248074,-32.8734503257,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
31672,Fresno europeo,14/06/2011 10:23,Alto (> 8 mts),86,Grande,-68.8589184214,-32.8887888194,5,Residencial Sur,2423808.92355,0,medio
10780,Caducifolio,31/03/2011 10:16,Muy bajo (1 - 2 mts),6,Chico,-68.8500102333,-32.8778779864,6,Residencial Norte,2694682.37982,0,bajo
43738,Morera,17/10/2011 16:44,Medio (4 - 8 mts),68,Grande,-68.8324915664,-32.8815858696,3,Parque O'Higgins,1531146.02653,0,bajo
30467,Morera,18/02/2011 13:27,Alto (> 8 mts),154,Grande,-68.8403752281,-32.8888739173,3,Parque O'Higgins,1531146.02653,1,medio
21987,Pltano,27/05/2011 13:11,Muy bajo (1 - 2 mts),16,Chico,-68.8581672324,-32.8940143878,5,Residencial Sur,2423808.92355,0,bajo
22001,Fresno americano,27/05/2011 10:36,Alto (> 8 mts),88,Grande,-68.8589291385,-32.894569576,5,Residencial Sur,2423808.92355,0,medio
47761,Fresno americano,15/09/2011 14:18,Alto (> 8 mts),120,Grande,-68.8262026346,-32.8721801618,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
44526,Pltano,17/10/2011 12:16,Alto (> 8 mts),195,Grande,-68.8354469673,-32.8849366945,3,Parque O'Higgins,1531146.02653,1,alto
24814,Ailanthus,18/02/2011 09:16,Alto (> 8 mts),88,Grande,-68.8400409347,-32.8969618391,2,Barrio Civico,2366816.36021,0,medio
666,Morera,16/02/2011 16:26,Alto (> 8 mts),106,Grande,-68.8185064619,-32.8680283139,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
12039,Fresno europeo,03/05/2010 13:01,Bajo (2 - 4 mts),82,Grande,-68.8537673822,-32.8666930769,6,Residencial Norte,2694682.37982,0,medio
1201,Paraiso,29/11/2011 11:21,Alto (> 8 mts),130,Grande,-68.8772046984,-32.8653960112,8,Aeroparque,2203364.73622,0,medio
3117,Morera,15/09/2011 10:25,Alto (> 8 mts),148,Grande,-68.8300127114,-32.8729533546,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
4913,Morera,20/07/2011 10:19,Medio (4 - 8 mts),60,Mediano,-68.8429656707,-32.8658535567,4,Cuarta Oeste,1173332.70145,0,bajo
35574,Morera,09/03/2011 09:51,Medio (4 - 8 mts),130,Grande,-68.8555751051,-32.8736700136,6,Residencial Norte,2694682.37982,0,medio
15754,Morera,22/11/2011 09:27,Alto (> 8 mts),90,Grande,-68.8728647733,-32.8789156737,7,Residencial Parque,1786336.08966,0,medio
17975,Morera,01/08/2011 09:25,Alto (> 8 mts),140,Grande,-68.8400138112,-32.8676565236,4,Cuarta Oeste,1173332.70145,0,medio
4113,Fresno europeo,28/09/2011 11:37,Bajo (2 - 4 mts),50,Mediano,-68.8254013587,-32.8744787018,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
29159,Morera,10/03/2011 10:08,Alto (> 8 mts),195,Grande,-68.8464392371,-32.889240316,2,Barrio Civico,2366816.36021,1,alto
12265,Morera,10/01/2011 09:41,Alto (> 8 mts),110,Grande,-68.8447556875,-32.8683985928,4,Cuarta Oeste,1173332.70145,1,medio
23903,Morera,28/02/2012 12:14,Alto (> 8 mts),140,Grande,-68.8521400103,-32.8995244577,2,Barrio Civico,2366816.36021,1,medio
42311,Morera,03/05/2011 12:19,Alto (> 8 mts),120,Grande,-68.8418220558,-32.8729301299,4,Cuarta Oeste,1173332.70145,0,medio
23269,Paraiso,26/01/2012 12:37,Medio (4 - 8 mts),100,Grande,-68.8522160081,-32.9011959205,2,Barrio Civico,2366816.36021,1,medio
39813,Caducifolio,05/05/2011 09:46,Muy bajo (1 - 2 mts),15,Chico,-68.8477877401,-32.8831946427,1,Parque Central,1655357.93265,0,bajo
18031,Morera,29/07/2011 13:19,Alto (> 8 mts),160,Grande,-68.8402574497,-32.8671912917,4,Cuarta Oeste,1173332.70145,0,medio
6078,Morera,19/04/2011 12:15,Muy bajo (1 - 2 mts),12,Chico,-68.8427229045,-32.8834516451,1,Parque Central,1655357.93265,0,bajo
37479,Paraiso,15/11/2010 11:25,Medio (4 - 8 mts),70,Grande,-68.8565726195,-32.870524541100004,6,Residencial Norte,2694682.37982,0,bajo
36143,Fresno europeo,01/04/2011 14:09,Muy bajo (1 - 2 mts),3,Chico,-68.8511890543,-32.8777584476,6,Residencial Norte,2694682.37982,0,bajo
40505,Fresno europeo,12/04/2011 10:54,Alto (> 8 mts),170,Grande,-68.8441714449,-32.8840301267,1,Parque Central,1655357.93265,0,medio
37401,Paraiso,29/11/2010 12:20,Alto (> 8 mts),120,Grande,-68.8569853178,-32.8725547638,6,Residencial Norte,2694682.37982,0,medio
35021,Paraiso,31/03/2011 09:23,Alto (> 8 mts),116,Grande,-68.8563964962,-32.8805271407,7,Residencial Parque,1786336.08966,0,medio
15053,Paraiso sombrilla,21/12/2011 16:29,Bajo (2 - 4 mts),22,Mediano,-68.881903516,-32.8720760334,8,Aeroparque,2203364.73622,0,bajo
42244,Morera,28/04/2011 14:03,Alto (> 8 mts),140,Grande,-68.8391019095,-32.874471713,1,Parque Central,1655357.93265,0,medio
43734,Fresno europeo,17/10/2011 16:58,Alto (> 8 mts),124,Grande,-68.8325152125,-32.881884412,3,Parque O'Higgins,1531146.02653,0,medio
9484,Morera,02/02/2011 12:10,Alto (> 8 mts),126,Grande,-68.8527528601,-32.8646667733,6,Residencial Norte,2694682.37982,0,medio
13773,Fresno europeo,27/01/2011 10:56,Bajo (2 - 4 mts),16,Chico,-68.8504231176,-32.8641582937,6,Residencial Norte,2694682.37982,0,bajo
41529,Morera,04/05/2011 09:41,Medio (4 - 8 mts),80,Grande,-68.8388643496,-32.8780873782,1,Parque Central,1655357.93265,0,medio
30865,Fresno europeo,15/02/2011 12:59,Medio (4 - 8 mts),40,Mediano,-68.8555543694,-32.8656332211,6,Residencial Norte,2694682.37982,0,bajo
21543,Pltano,08/06/2011 11:45,Alto (> 8 mts),180,Grande,-68.8541520589,-32.8950080152,5,Residencial Sur,2423808.92355,0,medio
27971,Morera,31/10/2011 09:42,Medio (4 - 8 mts),168,Grande,-68.8360511921,-32.8930173276,3,Parque O'Higgins,1531146.02653,1,medio
30453,Fresno europeo,18/02/2011 12:25,Bajo (2 - 4 mts),10,Chico,-68.8414992185,-32.8890409877,3,Parque O'Higgins,1531146.02653,0,bajo
43549,Fresno europeo,19/10/2011 16:39,Medio (4 - 8 mts),124,Grande,-68.8297189909,-32.882100689,3,Parque O'Higgins,1531146.02653,0,medio
26532,Morera,21/10/2011 13:48,Medio (4 - 8 mts),105,Grande,-68.8311355001,-32.8901955643,3,Parque O'Higgins,1531146.02653,0,medio
15710,Paraiso,15/11/2011 12:10,Medio (4 - 8 mts),95,Grande,-68.8608043023,-32.8685949634,6,Residencial Norte,2694682.37982,0,medio
5738,Morera,04/05/2011 11:19,Medio (4 - 8 mts),42,Mediano,-68.8395266137,-32.878641403,1,Parque Central,1655357.93265,0,bajo
21496,Fresno europeo,11/05/2011 10:33,Alto (> 8 mts),141,Grande,-68.8571135032,-32.8930062515,5,Residencial Sur,2423808.92355,0,medio
16572,Morera,27/07/2011 09:04,Medio (4 - 8 mts),180,Grande,-68.841663694,-32.8660200646,4,Cuarta Oeste,1173332.70145,0,medio
23724,Morera,25/01/2011 12:25,Alto (> 8 mts),90,Grande,-68.8500251822,-32.9010234334,2,Barrio Civico,2366816.36021,0,medio
42458,Fresno europeo,30/09/2011 17:29,Medio (4 - 8 mts),78,Grande,-68.8320961934,-32.8754542781,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
29331,Fresno americano,25/04/2011 09:39,Alto (> 8 mts),137,Grande,-68.8433591097,-32.8866094096,1,Parque Central,1655357.93265,0,medio
36721,Pltano,14/06/2011 10:14,Alto (> 8 mts),180,Grande,-68.859793174199993,-32.8812492192,7,Residencial Parque,1786336.08966,0,medio
45356,Paraiso,16/09/2011 08:47,Medio (4 - 8 mts),120,Grande,-68.8238123151,-32.873357446,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
28721,Fresno americano,14/03/2011 09:15,Medio (4 - 8 mts),160,Grande,-68.8485540927,-32.8877324908,5,Residencial Sur,2423808.92355,0,medio
44406,Morera,18/10/2011 11:13,Alto (> 8 mts),148,Grande,-68.8380416413,-32.8857868605,3,Parque O'Higgins,1531146.02653,1,medio
39222,Morera,26/11/2010 09:24,Alto (> 8 mts),70,Grande,-68.8548999116,-32.8729409338,6,Residencial Norte,2694682.37982,0,bajo
38881,Fresno europeo,09/12/2010 09:43,Bajo (2 - 4 mts),38,Mediano,-68.8486180545,-32.8717856381,6,Residencial Norte,2694682.37982,0,bajo
30188,Morera,09/03/2011 10:35,Alto (> 8 mts),140,Grande,-68.8430909572,-32.8897731848,2,Barrio Civico,2366816.36021,0,medio
14406,Prunas,02/12/2011 10:04,Bajo (2 - 4 mts),40,Mediano,-68.8786691922,-32.867360515,8,Aeroparque,2203364.73622,0,bajo
34708,Morera,01/04/2011 11:44,Alto (> 8 mts),220,Grande,-68.8502858159,-32.8772121428,6,Residencial Norte,2694682.37982,0,alto
1040,Aguaribay,14/12/2011 10:43,Medio (4 - 8 mts),100,Grande,-68.882629535,-32.8649061729,8,Aeroparque,2203364.73622,0,medio
35772,Fresno europeo,18/03/2011 12:35,Medio (4 - 8 mts),70,Grande,-68.8546407418,-32.8745448368,6,Residencial Norte,2694682.37982,0,bajo
23150,Fresno europeo,19/01/2011 16:48,Alto (> 8 mts),112,Grande,-68.8478801578,-32.9027330512,2,Barrio Civico,2366816.36021,0,medio
38980,Morera,28/12/2010 13:29,Alto (> 8 mts),100,Grande,-68.8553987906,-32.8712932035,6,Residencial Norte,2694682.37982,0,medio
17480,Morera,16/01/2012 09:38,Alto (> 8 mts),105,Grande,-68.8351755839,-32.8689108133,4,Cuarta Oeste,1173332.70145,0,medio
14482,Prunas,30/11/2011 18:28,Muy bajo (1 - 2 mts),4,Chico,-68.8789256725,-32.8669584748,8,Aeroparque,2203364.73622,0,bajo
31639,Morera,14/06/2011 14:37,Medio (4 - 8 mts),35,Mediano,-68.8574569944,-32.8886253617,5,Residencial Sur,2423808.92355,0,bajo
16693,Paraiso,20/07/2011 14:15,Alto (> 8 mts),150,Grande,-68.8408765965,-32.8636740501,4,Cuarta Oeste,1173332.70145,0,medio
47424,Morera,22/09/2011 09:40,Alto (> 8 mts),155,Grande,-68.8277018622,-32.874687183,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
3350,Acer,27/09/2011 12:12,Medio (4 - 8 mts),75,Grande,-68.8263076785,-32.8760366488,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
18607,Morera,06/07/2011 11:50,Medio (4 - 8 mts),132,Grande,-68.8377437017,-32.8751669677,1,Parque Central,1655357.93265,0,medio
12787,Morera,24/01/2011 08:37,Medio (4 - 8 mts),120,Grande,-68.8478043477,-32.863536245,4,Cuarta Oeste,1173332.70145,0,medio
34950,Morera,04/04/2011 12:04,Alto (> 8 mts),150,Grande,-68.8572715817,-32.8796916678,7,Residencial Parque,1786336.08966,0,medio
30959,Olmo bola,10/02/2011 13:41,Alto (> 8 mts),140,Grande,-68.8551672946,-32.8638686905,6,Residencial Norte,2694682.37982,0,medio
20912,Morera,27/05/2011 09:02,Alto (> 8 mts),133,Grande,-68.8616332018,-32.8946806199,5,Residencial Sur,2423808.92355,1,medio
11532,Morera,23/02/2011 09:13,Alto (> 8 mts),150,Grande,-68.8527854391,-32.8660380836,6,Residencial Norte,2694682.37982,0,medio
18661,Morera,05/07/2011 10:28,Alto (> 8 mts),140,Grande,-68.8365790736,-32.875000622,1,Parque Central,1655357.93265,0,medio
34969,Perenne,04/04/2011 10:09,Medio (4 - 8 mts),320,Grande,-68.8566597712,-32.8805176431,7,Residencial Parque,1786336.08966,0,muy alto
10289,Fresno americano,02/12/2010 13:00,Bajo (2 - 4 mts),45,Mediano,-68.8470030336,-32.8722972657,6,Residencial Norte,2694682.37982,0,bajo
23670,Fresno europeo,25/01/2011 10:32,Medio (4 - 8 mts),124,Grande,-68.8487654894,-32.9010792636,2,Barrio Civico,2366816.36021,0,medio
29391,Pltano,02/03/2011 13:37,Alto (> 8 mts),160,Grande,-68.8462079753,-32.8915876686,2,Barrio Civico,2366816.36021,0,medio
22106,Morera,13/06/2011 13:55,Alto (> 8 mts),120,Grande,-68.855447411,-32.8973865756,5,Residencial Sur,2423808.92355,1,medio
39285,Paraiso,30/12/2010 08:45,Alto (> 8 mts),190,Grande,-68.8555206305,-32.8720103825,6,Residencial Norte,2694682.37982,0,alto
32738,Morera,17/05/2011 12:40,Medio (4 - 8 mts),120,Grande,-68.8529198981,-32.8869402928,5,Residencial Sur,2423808.92355,0,medio
33033,Morera,19/05/2011 10:16,Alto (> 8 mts),195,Grande,-68.8520589802,-32.887219536800004,5,Residencial Sur,2423808.92355,0,alto
43167,Jacarand,04/10/2011 11:30,Muy bajo (1 - 2 mts),8,Chico,-68.8308968437,-32.879904281500004,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
20821,Fresno europeo,30/05/2011 10:49,Medio (4 - 8 mts),35,Mediano,-68.861970729,-32.8960558013,5,Residencial Sur,2423808.92355,0,bajo
23070,Morera,15/06/2011 19:42,Medio (4 - 8 mts),36,Mediano,-68.8612465557,-32.9016601093,5,Residencial Sur,2423808.92355,0,bajo
38205,Fresno europeo,25/08/2010 10:27,Alto (> 8 mts),173,Grande,-68.8472572184,-32.8736184841,6,Residencial Norte,2694682.37982,0,medio
1988,Morera,09/11/2011 10:14,Alto (> 8 mts),125,Grande,-68.832887559,-32.8932706151,3,Parque O'Higgins,1531146.02653,0,medio
3206,Morera,23/09/2011 14:23,Medio (4 - 8 mts),20,Chico,-68.8276326046,-32.8754513322,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
10024,Jacarand,02/11/2010 11:18,Bajo (2 - 4 mts),15,Chico,-68.8508845536,-32.869961514,6,Residencial Norte,2694682.37982,0,bajo
41407,Fresno europeo,15/04/2011 12:47,Medio (4 - 8 mts),62,Grande,-68.8424435632,-32.8823219777,1,Parque Central,1655357.93265,0,bajo
38043,Morera,06/12/2010 11:55,Alto (> 8 mts),60,Mediano,-68.8469370433,-32.8715335446,6,Residencial Norte,2694682.37982,1,bajo
22798,Morera,17/06/2011 16:50,Bajo (2 - 4 mts),18,Chico,-68.859736264,-32.9016787618,5,Residencial Sur,2423808.92355,0,bajo
30611,Aguaribay,11/02/2011 12:31,Alto (> 8 mts),205,Grande,-68.857863499,-32.8634746462,6,Residencial Norte,2694682.37982,0,alto
33831,Pltano,16/05/2011 13:41,Alto (> 8 mts),190,Grande,-68.8541469347,-32.8857223714,5,Residencial Sur,2423808.92355,0,alto
34375,Fresno europeo,28/03/2011 10:28,Bajo (2 - 4 mts),18,Chico,-68.8513992597,-32.8750740328,6,Residencial Norte,2694682.37982,0,bajo
